"Name";"ID";"Source";"Color"
"DeathlockWight";"bcc4810b-93e7-9092-d51d-192fe7fb2060";"https://talespire.thunderstore.io/package/isopropanol/MonsterD/";"FALSE"
"DeathSlaad";"e13650f0-18e4-b28d-758e-46e31fca6c61";"https://talespire.thunderstore.io/package/isopropanol/MonsterD/";"FALSE"
"DeepGnome";"395873a7-a4d5-5bb2-c996-e3455c875c3b";"https://talespire.thunderstore.io/package/isopropanol/MonsterD/";"FALSE"
"Deinonychus";"e6415458-7d6f-6c9f-d1e8-8c12006b7e75";"https://talespire.thunderstore.io/package/isopropanol/MonsterD/";"FALSE"
"Demilich";"753f078d-21b1-130a-5d3d-f050ef446f00";"https://talespire.thunderstore.io/package/isopropanol/MonsterD/";"FALSE"
"Deva";"b43ba1bc-ee5e-1233-c2b9-a18a7add0b52";"https://talespire.thunderstore.io/package/isopropanol/MonsterD/";"FALSE"
"Djinni";"38493de0-0668-820d-89c9-0b4a2d284dd9";"https://talespire.thunderstore.io/package/isopropanol/MonsterD/";"FALSE"
"Doppelganger";"88efde11-b31a-3584-1b48-4e27235bc930";"https://talespire.thunderstore.io/package/isopropanol/MonsterD/";"FALSE"
"Dorreq";"e6198c47-e246-11fe-6d94-abba127d1234";"https://talespire.thunderstore.io/package/isopropanol/MonsterD/";"FALSE"
"DragonHatchling";"b1497357-7f6c-584f-0d25-0581627fedec";"https://talespire.thunderstore.io/package/isopropanol/MonsterD/";"FALSE"
"DragonTurtle";"b70f9e43-db62-0fe5-7caf-891da4071d01";"https://talespire.thunderstore.io/package/isopropanol/MonsterD/";"FALSE"
"Dretch";"d4d8772e-d9d3-dc31-8658-e984dae16b32";"https://talespire.thunderstore.io/package/isopropanol/MonsterD/";"FALSE"
"Drider";"726db785-81cb-3a57-52a8-1e85e25c813f";"https://talespire.thunderstore.io/package/isopropanol/MonsterD/";"FALSE"
"DriderQueen";"0fc7feb6-35d0-c1cb-0d59-5b007f50e7f5";"https://talespire.thunderstore.io/package/isopropanol/MonsterD/";"FALSE"
"Drow";"63414ec3-220b-3a7d-aee8-954c8cb666b5";"https://talespire.thunderstore.io/package/isopropanol/MonsterD/";"FALSE"
"Dryad";"803f50bf-5b01-6df6-3073-9c6bd4db15ef";"https://talespire.thunderstore.io/package/isopropanol/MonsterD/";"FALSE"
"DryadKing";"147954b9-cc48-bd31-9a40-500537b0d0cc";"https://talespire.thunderstore.io/package/isopropanol/MonsterD/";"FALSE"
"Duergar";"7e5fb9d9-8290-1051-74b9-7ea68f64fa4e";"https://talespire.thunderstore.io/package/isopropanol/MonsterD/";"FALSE"
"Efreeti";"de9921fe-d860-c346-1580-c77c75aa69d9";"https://talespire.thunderstore.io/package/isopropanol/MonsterE/";"FALSE"
"Eidolon";"751b3b77-4337-f7b4-e372-efdd693ad9f1";"https://talespire.thunderstore.io/package/isopropanol/MonsterE/";"FALSE"
"Elasarian";"b5d65cb1-5f6a-73a9-3fd1-2de9351ecf5d";"https://talespire.thunderstore.io/package/isopropanol/MonsterE/";"FALSE"
"ElementalGod";"5fa82b9e-4ec9-0985-8ddc-55b2fc7f7470";"https://talespire.thunderstore.io/package/isopropanol/MonsterE/";"FALSE"
"Erinyes";"38a3c7d9-2130-70f4-153e-b06c8d797fd7";"https://talespire.thunderstore.io/package/isopropanol/MonsterE/";"FALSE"
"Ettercap";"acf766fb-ea38-0f9b-6c9a-0230046c6431";"https://talespire.thunderstore.io/package/isopropanol/MonsterE/";"FALSE"
"Ettin";"2a6cb865-bc01-eea4-bd5f-9c285da0e042";"https://talespire.thunderstore.io/package/isopropanol/MonsterE/";"FALSE"
"FairyQueen";"78e92269-951f-442d-a9da-f68bbd81a24a";"https://talespire.thunderstore.io/package/isopropanol/MonsterF/";"FALSE"
"Falcor";"4efd6dc7-230b-91ed-8cfd-39af6e92aa33";"https://talespire.thunderstore.io/package/isopropanol/MonsterF/";"FALSE"
"FalseHydra";"6e0ae33b-771b-76c0-7cf3-2a18398eca55";"https://talespire.thunderstore.io/package/isopropanol/MonsterF/";"FALSE"
"FlameSkull";"f997fb72-10b6-4e90-f8fe-9cd91483dc43";"https://talespire.thunderstore.io/package/isopropanol/MonsterF/";"FALSE"
"FleshGolem";"23813344-0616-679e-c919-13605ef1cb2e";"https://talespire.thunderstore.io/package/isopropanol/MonsterF/";"FALSE"
"Flumph";"c5594343-078a-2848-08d6-0c12281379cd";"https://talespire.thunderstore.io/package/isopropanol/MonsterF/";"FALSE"
"FlyingSword";"ab8b831b-dd3a-7c1e-a5bc-b8d0ee19003e";"https://talespire.thunderstore.io/package/isopropanol/MonsterF/";"FALSE"
"FolkOfLeng";"c2ad82d9-adb2-3857-dd60-1e4659d175a3";"https://talespire.thunderstore.io/package/isopropanol/MonsterF/";"FALSE"
"Frogman";"c3c880ae-5aca-fc66-8686-9d6a9bfcbf34";"https://talespire.thunderstore.io/package/isopropanol/MonsterF/";"FALSE"
"FrostGiant";"5035b49b-493e-7425-26af-9cb065c7ef63";"https://talespire.thunderstore.io/package/isopropanol/MonsterF/";"FALSE"
"FungalCow";"812f2e6f-9e4a-7567-f743-b7cfd91aa45d";"https://talespire.thunderstore.io/package/isopropanol/MonsterF/";"FALSE"
"FungalZombie";"a78910f8-652f-9b42-5a50-3c9661e45091";"https://talespire.thunderstore.io/package/isopropanol/MonsterF/";"FALSE"
"Gargoyle";"42903d2b-ff64-e1e6-fcf3-92a6c9585d2a";"https://talespire.thunderstore.io/package/isopropanol/MonsterG/";"FALSE"
"GasSpore";"ceb818dc-cb9d-a22e-93b7-98ce1879dd85";"https://talespire.thunderstore.io/package/isopropanol/MonsterG/";"FALSE"
"Gazer";"5ccda910-32dd-60a6-26dc-6cd7236cc2bb";"https://talespire.thunderstore.io/package/isopropanol/MonsterG/";"FALSE"
"GelatinousCube";"298b9bde-e513-6ad5-85d2-65eea19c3bb2";"https://talespire.thunderstore.io/package/isopropanol/MonsterG/";"FALSE"
"Ghast";"74ee8631-4cf9-f4b0-ccca-840906a6eb0f";"https://talespire.thunderstore.io/package/isopropanol/MonsterG/";"FALSE"
"Ghost";"aff89531-9184-4a19-62c3-21c45b937e6e";"https://talespire.thunderstore.io/package/isopropanol/MonsterG/";"FALSE"
"Ghost2";"aac6bd9c-65c5-92e3-5135-1ce2e237ecfe";"https://talespire.thunderstore.io/package/isopropanol/MonsterG/";"FALSE"
"Ghost3";"3f27a9ea-0c42-073c-96e1-6bbfa1794412";"https://talespire.thunderstore.io/package/isopropanol/MonsterG/";"FALSE"
"Ghost4";"6990f6ec-6833-a860-3183-fddc120ca135";"https://talespire.thunderstore.io/package/isopropanol/MonsterG/";"FALSE"
"Ghoul";"f4786a0c-1b29-1165-8b27-d3b482238efa";"https://talespire.thunderstore.io/package/isopropanol/MonsterG/";"FALSE"
"GibberingMouther";"799900d0-7553-f4c2-6866-d0e92f0c1c13";"https://talespire.thunderstore.io/package/isopropanol/MonsterG/";"FALSE"
"Glabrezu";"19cb8474-6ca6-88ae-731e-b9edab3b88d3";"https://talespire.thunderstore.io/package/isopropanol/MonsterG/";"FALSE"
"Gnoll";"d1701a17-bb6f-a99b-826c-3b6034939ba9";"https://talespire.thunderstore.io/package/isopropanol/MonsterG/";"FALSE"
"GnollWitherling";"d6248862-479f-2eb3-843e-f60bfa0c0f95";"https://talespire.thunderstore.io/package/isopropanol/MonsterG/";"FALSE"
"GnomeWizard";"a88d445a-3b23-203f-7389-665a8809cdc3";"https://talespire.thunderstore.io/package/isopropanol/MonsterG/";"FALSE"
"Goatling";"aa74002e-12ff-77fd-df9a-28924fb23bfb";"https://talespire.thunderstore.io/package/isopropanol/MonsterG/";"FALSE"
"GoldDragon";"113042f1-b7bf-bdba-5756-89dc49df1deb";"https://talespire.thunderstore.io/package/isopropanol/MonsterG/";"FALSE"
"GoliathLongLegs";"c152e23d-4475-436b-2479-fbdf10a6d22d";"https://talespire.thunderstore.io/package/isopropanol/MonsterG/";"FALSE"
"GooseHydra";"5dbfd103-beb7-9355-bf96-461007783ab6";"https://talespire.thunderstore.io/package/isopropanol/MonsterG/";"FALSE"
"GraveTitan";"a728dc51-bc5d-b1b9-ed02-cbf565adbb37";"https://talespire.thunderstore.io/package/isopropanol/MonsterG/";"FALSE"
"GrayOoze";"0f854ba3-6ef4-9722-bcdf-f453cd7b4713";"https://talespire.thunderstore.io/package/isopropanol/MonsterG/";"FALSE"
"GraySlaad";"7c9098c0-8047-7c87-80e4-28cf5023ec9b";"https://talespire.thunderstore.io/package/isopropanol/MonsterG/";"FALSE"
"GreenDragon";"570aa97c-23d4-ad2c-eddd-87d0bb78b7f1";"https://talespire.thunderstore.io/package/isopropanol/MonsterG/";"FALSE"
"GreenSlaad";"be14bf19-f8ff-c025-de1c-6e12f54a9500";"https://talespire.thunderstore.io/package/isopropanol/MonsterG/";"FALSE"
"Grell";"bbc0a82b-f244-8deb-b523-40482f9b4f35";"https://talespire.thunderstore.io/package/isopropanol/MonsterG/";"FALSE"
"Grick";"db684564-0caa-7877-81e7-e574df98f0b0";"https://talespire.thunderstore.io/package/isopropanol/MonsterG/";"FALSE"
"Griffon";"0ccbc67a-e084-a51e-c384-4b11fdf5b474";"https://talespire.thunderstore.io/package/isopropanol/MonsterG/";"FALSE"
"Grimlock";"4d554c18-a43f-eaf1-3066-5da1ccf3f524";"https://talespire.thunderstore.io/package/isopropanol/MonsterG/";"FALSE"
"Gug";"ea270dab-2e87-1701-8400-aec63fd1d01e";"https://talespire.thunderstore.io/package/isopropanol/MonsterG/";"FALSE"
"Harpy";"16300f75-e732-e6f5-e351-27122439de54";"https://talespire.thunderstore.io/package/isopropanol/MonsterH/";"FALSE"
"Hastur";"a5c6c81e-f487-7e34-defa-0f4d3b1c3894";"https://talespire.thunderstore.io/package/isopropanol/MonsterH/";"FALSE"
"HeadlessHorseman";"bff1d0a5-0a73-d057-09a1-f93067012560";"https://talespire.thunderstore.io/package/isopropanol/MonsterH/";"FALSE"
"HellHound";"8a5bef28-9e75-bd54-f700-19ea2cdb38be";"https://talespire.thunderstore.io/package/isopropanol/MonsterH/";"FALSE"
"Hezrou";"16e601ea-9a0b-96d6-e367-7113a3ab5492";"https://talespire.thunderstore.io/package/isopropanol/MonsterH/";"FALSE"
"HillGiant";"813c7745-be2e-0dbd-961d-38eeab8679b0";"https://talespire.thunderstore.io/package/isopropanol/MonsterH/";"FALSE"
"Hippocampus";"3f5ea483-68c8-b430-477a-ef60c1d44048";"https://talespire.thunderstore.io/package/isopropanol/MonsterH/";"FALSE"
"Hippogriff";"243943d0-e348-1a51-64d1-1857773dd55c";"https://talespire.thunderstore.io/package/isopropanol/MonsterH/";"FALSE"
"HobgoblinCaptain";"9c328c2d-ddaf-2a19-b315-17cba1b8e285";"https://talespire.thunderstore.io/package/isopropanol/MonsterH/";"FALSE"
"Homonculous";"09ded044-21ca-db11-d3eb-39923184fe61";"https://talespire.thunderstore.io/package/isopropanol/MonsterH/";"FALSE"
"HornedDevil";"4a9efe96-08a0-a9de-ea6d-80288a777345";"https://talespire.thunderstore.io/package/isopropanol/MonsterH/";"FALSE"
"Hydra";"b1cb85cd-1f8d-7006-476b-eaad25652907";"https://talespire.thunderstore.io/package/isopropanol/MonsterH/";"FALSE"
"HyperionsShrike";"b61c5a73-c2a7-6fa8-ab9e-3c58ecf33cfc";"https://talespire.thunderstore.io/package/isopropanol/MonsterH/";"FALSE"
"IceDevil";"c21d99d9-e3f4-f97b-7be3-2bfa73bc15e4";"https://talespire.thunderstore.io/package/isopropanol/MonsterIJ/";"FALSE"
"Imp";"258b6780-0a7c-316f-3b55-a0f73c6a6b45";"https://talespire.thunderstore.io/package/isopropanol/MonsterIJ/";"FALSE"
"Incubus";"d966febc-7045-18f3-8955-90216288353a";"https://talespire.thunderstore.io/package/isopropanol/MonsterIJ/";"FALSE"
"IntellectDevourer";"5d58b97e-030e-500a-bb3f-74eb1b3d0e88";"https://talespire.thunderstore.io/package/isopropanol/MonsterIJ/";"FALSE"
"InvisibleStalker";"236a9304-63f1-86f1-e56d-7e09178fb15c";"https://talespire.thunderstore.io/package/isopropanol/MonsterIJ/";"FALSE"
"IronGolem";"2b690a06-7fa8-a629-e627-0193e5e42d1c";"https://talespire.thunderstore.io/package/isopropanol/MonsterIJ/";"FALSE"
"Kobold";"82184c7c-a4d6-c0e4-ed67-1820af254843";"https://talespire.thunderstore.io/package/isopropanol/MonsterK/";"FALSE"
"Kraken";"4f57ade3-34a4-6166-8d12-1638c98e4fe7";"https://talespire.thunderstore.io/package/isopropanol/MonsterK/";"FALSE"
"Krampus";"2f37471e-5e1b-f692-5fdc-741e216321d1";"https://talespire.thunderstore.io/package/isopropanol/MonsterK/";"FALSE"
"Lamia";"9d7bbee4-bf0f-33e6-519c-8d01f307fcae";"https://talespire.thunderstore.io/package/isopropanol/MonsterL/";"FALSE"
"Lemure";"739bc21b-c7ef-6713-7648-27b09676cc05";"https://talespire.thunderstore.io/package/isopropanol/MonsterL/";"FALSE"
"Leviathan";"80a03f91-8324-ca30-a237-1ddcfe9f291c";"https://talespire.thunderstore.io/package/isopropanol/MonsterL/";"FALSE"
"Lich";"9de4e02f-d7f7-4631-3906-55efd6bc5805";"https://talespire.thunderstore.io/package/isopropanol/MonsterL/";"FALSE"
"LichFemale";"8471aa1c-284a-21ea-686d-134b2f94871a";"https://talespire.thunderstore.io/package/isopropanol/MonsterL/";"FALSE"
"LivingStatue";"aee6158c-a535-a226-57eb-c48fb5a2a005";"https://talespire.thunderstore.io/package/isopropanol/MonsterL/";"FALSE"
"Lizardfolk";"47be84c3-a3ca-a543-00e3-96e23e083623";"https://talespire.thunderstore.io/package/isopropanol/MonsterL/";"FALSE"
"Magmin";"6235e71b-7d3f-1492-a729-187d42dc7930";"https://talespire.thunderstore.io/package/isopropanol/MonsterM/";"FALSE"
"Manticore";"b50320cb-a446-326d-4791-a5ddf567b23c";"https://talespire.thunderstore.io/package/isopropanol/MonsterM/";"FALSE"
"Marilith";"3a684e93-5482-612a-64a1-c754847843a7";"https://talespire.thunderstore.io/package/isopropanol/MonsterM/";"FALSE"
"MarshmellowGolem";"5865f703-c5d6-bdb5-32fa-72fd96d517ae";"https://talespire.thunderstore.io/package/isopropanol/MonsterM/";"FALSE"
"MassOfSnakes";"fe5c0ca2-ca98-b2eb-65c6-3a9e745bb56d";"https://talespire.thunderstore.io/package/isopropanol/MonsterM/";"FALSE"
"MechaBull";"04e699d0-d901-737f-acb9-df479663ccc0";"https://talespire.thunderstore.io/package/isopropanol/MonsterM/";"FALSE"
"Medusa";"cace74f7-1e33-281a-5995-051fdec25122";"https://talespire.thunderstore.io/package/isopropanol/MonsterM/";"FALSE"
"Mephit";"80e1a369-23fe-bef3-2846-f8cb0137af57";"https://talespire.thunderstore.io/package/isopropanol/MonsterM/";"FALSE"
"Merfolk";"580b5cd4-c21d-29be-c847-9ac2f224df7b";"https://talespire.thunderstore.io/package/isopropanol/MonsterM/";"FALSE"
"Merrow";"8a2f31cf-7ab4-a3a5-4a79-2e6e71ed9162";"https://talespire.thunderstore.io/package/isopropanol/MonsterM/";"FALSE"
"Mimic";"52e3030f-469e-ef5d-0e99-e7e3b3908cc3";"https://talespire.thunderstore.io/package/isopropanol/MonsterM/";"FALSE"
"Mindflayer";"d26723f8-1507-3156-fb4e-7181f36ef58f";"https://talespire.thunderstore.io/package/isopropanol/MonsterM/";"FALSE"
"MindflayerFemale";"76cc4d5a-707f-d360-17ee-30d1ba048200";"https://talespire.thunderstore.io/package/isopropanol/MonsterM/";"FALSE"
"MindWitness";"07da3e6e-9066-ac06-f027-13c72277e591";"https://talespire.thunderstore.io/package/isopropanol/MonsterM/";"FALSE"
"Minotaur";"33c08a85-aa19-2f9f-2dcc-fa0ec797a591";"https://talespire.thunderstore.io/package/isopropanol/MonsterM/";"FALSE"
"MinotaurSkeleton";"1c85bc64-09ff-0fb1-dc8e-2664471bba4a";"https://talespire.thunderstore.io/package/isopropanol/MonsterM/";"FALSE"
"MoonlitKing";"c6667af0-38b3-ed96-071d-3d783b8f4c98";"https://talespire.thunderstore.io/package/isopropanol/MonsterM/";"FALSE"
"Morko";"089fa12d-1c38-a47d-c983-1bbb1156732d";"https://talespire.thunderstore.io/package/isopropanol/MonsterM/";"FALSE"
"Morkoth";"1ec40d41-a063-091d-5bf6-326289027eeb";"https://talespire.thunderstore.io/package/isopropanol/MonsterM/";"FALSE"
"Mummy";"4ee74be7-2b14-5b7e-8c8e-72c382e15339";"https://talespire.thunderstore.io/package/isopropanol/MonsterM/";"FALSE"
"MummyLord";"c931d19b-0429-62d7-c17c-a6a23f80273f";"https://talespire.thunderstore.io/package/isopropanol/MonsterM/";"FALSE"
"MyconidAdult";"578da8de-f1c6-1f60-22b8-d70d5be30578";"https://talespire.thunderstore.io/package/isopropanol/MonsterM/";"FALSE"
"MyconidAdult2";"15184670-4c1a-2cbe-14a6-5bfbc4656c12";"https://talespire.thunderstore.io/package/isopropanol/MonsterM/";"FALSE"
"MyconidBehemoth";"c6e76933-b5a0-c91c-1a7b-03a147f55175";"https://talespire.thunderstore.io/package/isopropanol/MonsterM/";"FALSE"
"MyconidSovereign";"ee0ae332-d461-6adc-5e24-b09385ad8b93";"https://talespire.thunderstore.io/package/isopropanol/MonsterM/";"FALSE"
"MyconidSprout";"fe61e196-3137-e9f3-c16f-4b07b83f84c9";"https://talespire.thunderstore.io/package/isopropanol/MonsterM/";"FALSE"
"Naga";"bf969f02-95a2-6b2e-6118-02dd7d43d7e0";"https://talespire.thunderstore.io/package/isopropanol/MonsterN/";"FALSE"
"NeedleBlight";"31833198-b44a-367c-b685-82813c8bd867";"https://talespire.thunderstore.io/package/isopropanol/MonsterN/";"FALSE"
"Neogi";"9e8b273a-6bef-3cb4-ba21-5608192cff7a";"https://talespire.thunderstore.io/package/isopropanol/MonsterN/";"FALSE"
"NeogiHatchling";"b5ac6b32-d5b4-9e79-6276-657802ddcea9";"https://talespire.thunderstore.io/package/isopropanol/MonsterN/";"FALSE"
"Neothelid";"28371564-d386-1dd0-5bf9-4e7bbb3637ca";"https://talespire.thunderstore.io/package/isopropanol/MonsterN/";"FALSE"
"NightHag";"8b3c86fb-c75e-f59f-fe18-13fafdc6ccb7";"https://talespire.thunderstore.io/package/isopropanol/MonsterN/";"FALSE"
"Nightmare";"bc781c02-f373-982f-305d-ea5abe999f93";"https://talespire.thunderstore.io/package/isopropanol/MonsterN/";"FALSE"
"NightWalker";"8bd35d92-8c01-f112-5962-521942039b9d";"https://talespire.thunderstore.io/package/isopropanol/MonsterN/";"FALSE"
"Nothic";"ae5f3dec-0095-986e-efa3-d6b0196bc2ae";"https://talespire.thunderstore.io/package/isopropanol/MonsterN/";"FALSE"
"Nyarlathotep";"97921099-6dff-abf3-7217-24011995ff73";"https://talespire.thunderstore.io/package/isopropanol/MonsterN/";"FALSE"
"OchreJelly";"e15740d8-ea86-cb82-f3ab-db539cc743bc";"https://talespire.thunderstore.io/package/isopropanol/MonsterO/";"FALSE"
"Ogre";"1c148262-0fb0-c4b7-4aa3-721c94df240a";"https://talespire.thunderstore.io/package/isopropanol/MonsterO/";"FALSE"
"OgreZombie";"cfa707c4-d678-14a4-0593-17fa6690adea";"https://talespire.thunderstore.io/package/isopropanol/MonsterO/";"FALSE"
"Oni";"65b76fc8-0a5b-6ca2-1f16-6d841948fc8a";"https://talespire.thunderstore.io/package/isopropanol/MonsterO/";"FALSE"
"OniFemale";"0bcce6e8-fa81-2e84-9b8a-a1aa9ba62cb2";"https://talespire.thunderstore.io/package/isopropanol/MonsterO/";"FALSE"
"Orc";"4670c28f-fc2f-8cd5-3c20-6890586e0790";"https://talespire.thunderstore.io/package/isopropanol/MonsterO/";"FALSE"
"Orcus";"82c2b403-867e-1987-ba80-fe991836e28a";"https://talespire.thunderstore.io/package/isopropanol/MonsterO/";"FALSE"
"Otyugh";"38c62d3f-47aa-ad6e-6024-447afba12917";"https://talespire.thunderstore.io/package/isopropanol/MonsterO/";"FALSE"
"Owlbear";"d38cd18a-ede5-f43d-a81f-7f3f1cbe7280";"https://talespire.thunderstore.io/package/isopropanol/MonsterO/";"FALSE"
"Pegasus";"52641e84-5dff-5549-75d0-6557ea4d1000";"https://talespire.thunderstore.io/package/isopropanol/MonsterPQ/";"FALSE"
"PenanggalanVampire";"3ef39ba3-419f-a143-5c91-c6f7ec81460b";"https://talespire.thunderstore.io/package/isopropanol/MonsterPQ/";"FALSE"
"Phoenix";"0562d14c-5d35-1563-5667-8e4e8d168497";"https://talespire.thunderstore.io/package/isopropanol/MonsterPQ/";"FALSE"
"Piasa";"ba488af1-bcf9-f7c4-69d9-84f2eac78e4e";"https://talespire.thunderstore.io/package/isopropanol/MonsterPQ/";"FALSE"
"PitFiend";"c6e28c5e-bca9-1473-8676-89efff9522e6";"https://talespire.thunderstore.io/package/isopropanol/MonsterPQ/";"FALSE"
"Pixie";"3d583dc8-90b0-428d-f9ea-d85d56efa8be";"https://talespire.thunderstore.io/package/isopropanol/MonsterPQ/";"FALSE"
"Planetar";"55f2b7be-2cbb-8f10-4bb6-1d5415d3cf46";"https://talespire.thunderstore.io/package/isopropanol/MonsterPQ/";"FALSE"
"Plesiosaurus";"448fba6e-dc56-bd6b-6122-595cf5642184";"https://talespire.thunderstore.io/package/isopropanol/MonsterPQ/";"FALSE"
"PocketUnicorn";"62638889-a9a3-8351-2b3c-7bcfae7baff3";"https://talespire.thunderstore.io/package/isopropanol/MonsterPQ/";"FALSE"
"Poltergeist";"6fe9609b-4ea9-91f2-6748-3428b79b2aac";"https://talespire.thunderstore.io/package/isopropanol/MonsterPQ/";"FALSE"
"Pseudodragon";"22ce7f7d-8afa-f37d-9b88-957b17d85c89";"https://talespire.thunderstore.io/package/isopropanol/MonsterPQ/";"FALSE"
"Pteranodon";"297469ef-87b4-9cda-2fa1-34d68ceeebc1";"https://talespire.thunderstore.io/package/isopropanol/MonsterPQ/";"FALSE"
"PurpleWorm";"ef58a463-5a90-eb96-fac7-2f5fb1e83d0c";"https://talespire.thunderstore.io/package/isopropanol/MonsterPQ/";"FALSE"
"Quasit";"e35e375a-f575-5866-d27b-0afc68daaa95";"https://talespire.thunderstore.io/package/isopropanol/MonsterPQ/";"FALSE"
"Raijin";"a2f09508-78fc-3bab-cfcb-9c6c47572f2c";"https://talespire.thunderstore.io/package/isopropanol/MonsterR/";"FALSE"
"Rakshasa";"bdce0a20-beef-02a5-85f6-362836de890a";"https://talespire.thunderstore.io/package/isopropanol/MonsterR/";"FALSE"
"RedDracolich";"22c57ffc-10db-467e-f8ed-14cc04e90d57";"https://talespire.thunderstore.io/package/isopropanol/MonsterR/";"FALSE"
"RedDragon";"eb345f5f-70ca-7a89-c30a-b43fcbcabecb";"https://talespire.thunderstore.io/package/isopropanol/MonsterR/";"FALSE"
"RedSlaad";"67374288-ca5f-7965-0b01-5aa9652a181f";"https://talespire.thunderstore.io/package/isopropanol/MonsterR/";"FALSE"
"Remorhaz";"7352ea62-069a-09c9-271c-e53079f06e07";"https://talespire.thunderstore.io/package/isopropanol/MonsterR/";"FALSE"
"Revenant";"8b1191d2-a2a4-f73a-46e2-571efdc58981";"https://talespire.thunderstore.io/package/isopropanol/MonsterR/";"FALSE"
"RiftSwine";"160d397d-0807-c57a-3d99-58f792dfb20d";"https://talespire.thunderstore.io/package/isopropanol/MonsterR/";"FALSE"
"Roper";"b02b080f-25d1-2b10-bc68-2021ddab72b3";"https://talespire.thunderstore.io/package/isopropanol/MonsterR/";"FALSE"
"RugOfSmothering";"a3b0eb88-460e-be92-d457-6009c78e222b";"https://talespire.thunderstore.io/package/isopropanol/MonsterR/";"FALSE"
"RustMonster";"59b359d5-9b4b-35a8-02bf-45c35d0bfd81";"https://talespire.thunderstore.io/package/isopropanol/MonsterR/";"FALSE"
"Sahuagin";"dafcb180-f0bc-927b-86b9-a4f1b429a77f";"https://talespire.thunderstore.io/package/isopropanol/MonsterS/";"FALSE"
"Salamander";"a8dd17bd-5351-602b-bd55-7e6d2159247a";"https://talespire.thunderstore.io/package/isopropanol/MonsterS/";"FALSE"
"Sandwyrm";"e5be3263-f150-4f2d-5f1e-77e93b135f73";"https://talespire.thunderstore.io/package/isopropanol/MonsterS/";"FALSE"
"SeaHag";"d60a2f47-7b1c-7982-0d34-1707a36c5e9a";"https://talespire.thunderstore.io/package/isopropanol/MonsterS/";"FALSE"
"Seraphim";"d92eb2e5-eeb5-8418-217f-dad90153254a";"https://talespire.thunderstore.io/package/isopropanol/MonsterS/";"FALSE"
"Shadow";"70c6c9ab-55e6-3f06-fec4-e3796390f4d5";"https://talespire.thunderstore.io/package/isopropanol/MonsterS/";"FALSE"
"ShamblingMound";"06c657aa-1b39-d08e-d229-4a701fb2c485";"https://talespire.thunderstore.io/package/isopropanol/MonsterS/";"FALSE"
"Shedu";"ba88a970-ceab-92b1-fff3-c749ae896d26";"https://talespire.thunderstore.io/package/isopropanol/MonsterS/";"FALSE"
"ShieldGuardian";"c0e39561-59c6-2b6c-2cf3-339b956251b6";"https://talespire.thunderstore.io/package/isopropanol/MonsterS/";"FALSE"
"Shrieker";"b0f6960a-18d1-e93d-ef60-7992a468914d";"https://talespire.thunderstore.io/package/isopropanol/MonsterS/";"FALSE"
"SilverDragon";"44f2d723-28a0-6d79-edec-d75c6251282e";"https://talespire.thunderstore.io/package/isopropanol/MonsterS/";"FALSE"
"Skeleton";"dac52a3a-9c95-b336-b69a-f730a0152593";"https://talespire.thunderstore.io/package/isopropanol/MonsterS/";"FALSE"
"SkeletonOwlbear";"66c1de91-3247-d0f8-6569-76b2310255f4";"https://talespire.thunderstore.io/package/isopropanol/MonsterS/";"FALSE"
"SkullLord";"ac0f417c-6157-a396-4d1f-53a25611c962";"https://talespire.thunderstore.io/package/isopropanol/MonsterS/";"FALSE"
"SlaadTadpole";"4b7bc092-92a7-5259-00e6-3b096f8246f1";"https://talespire.thunderstore.io/package/isopropanol/MonsterS/";"FALSE"
"SmokeDemon";"ecb8a347-2fa5-821c-1650-2345c12f5602";"https://talespire.thunderstore.io/package/isopropanol/MonsterS/";"FALSE"
"SnowMaiden";"852c2e5b-3929-6bd0-b7e8-8c921c719100";"https://talespire.thunderstore.io/package/isopropanol/MonsterS/";"FALSE"
"Snowman";"ee422fea-5c63-8233-b408-e6acaba9c46d";"https://talespire.thunderstore.io/package/isopropanol/MonsterS/";"FALSE"
"Solar";"86668641-a844-ffb4-e378-f16bbb334938";"https://talespire.thunderstore.io/package/isopropanol/MonsterS/";"FALSE"
"Solien";"f3aa3af0-244d-0210-e881-bf667f437f9b";"https://talespire.thunderstore.io/package/isopropanol/MonsterS/";"FALSE"
"SpaceTentacle";"93c28748-0158-9a71-a542-b023245908be";"https://talespire.thunderstore.io/package/isopropanol/MonsterS/";"FALSE"
"SpawnOfKyuss";"6aee0cd8-2f95-2ff0-24bc-6d6dc5fa9edb";"https://talespire.thunderstore.io/package/isopropanol/MonsterS/";"FALSE"
"Spectator";"479381d7-b5c3-a46f-8c9b-a64cfc1fc4aa";"https://talespire.thunderstore.io/package/isopropanol/MonsterS/";"FALSE"
"Specter";"2af64d7f-d807-90df-3e9e-61b243197c92";"https://talespire.thunderstore.io/package/isopropanol/MonsterS/";"FALSE"
"Sphinx";"df49bedc-9482-4551-1c42-51353a7d9a87";"https://talespire.thunderstore.io/package/isopropanol/MonsterS/";"FALSE"
"Sprite";"d89fae7d-1df5-27e3-8db0-ad3665f1282c";"https://talespire.thunderstore.io/package/isopropanol/MonsterS/";"FALSE"
"StarSpawnGrue";"7ec791e1-6dcb-02c3-07b8-50649dbddc79";"https://talespire.thunderstore.io/package/isopropanol/MonsterS/";"FALSE"
